order_id,customer_id,order_date,status,promised_ship_date
3342,376,2025-02-11,returned,2025-02-17
130,199,2025-02-12,returned,2025-02-17
1051,296,2025-02-12,completed,2025-02-19
1157,6,2025-02-12,cancelled,2025-02-14
1476,153,2025-02-12,completed,2025-02-17
1667,177,2025-02-12,completed,2025-02-16
2131,181,2025-02-12,returned,2025-02-18
2346,329,2025-02-12,completed,2025-02-17
3563,183,2025-02-12,completed,2025-02-19
3879,72,2025-02-12,completed,2025-02-14
266,62,2025-02-13,returned,2025-02-17
1423,193,2025-02-13,completed,2025-02-18
2355,159,2025-02-13,completed,2025-02-17
2357,201,2025-02-13,cancelled,2025-02-17
2824,178,2025-02-13,completed,2025-02-16
3209,158,2025-02-13,completed,2025-02-19
3433,4,2025-02-13,returned,2025-02-15
769,150,2025-02-14,cancelled,2025-02-18
1149,272,2025-02-14,cancelled,2025-02-16
1793,201,2025-02-14,completed,2025-02-18
2995,116,2025-02-14,completed,2025-02-18
3557,126,2025-02-14,cancelled,2025-02-17
947,75,2025-02-15,cancelled,2025-02-17
1499,393,2025-02-15,cancelled,2025-02-20
1542,272,2025-02-15,completed,2025-02-18
1731,132,2025-02-15,completed,2025-02-17
2505,164,2025-02-15,completed,2025-02-18
3089,114,2025-02-15,completed,2025-02-17
295,113,2025-02-16,completed,2025-02-20
416,72,2025-02-16,cancelled,2025-02-18
893,290,2025-02-16,completed,2025-02-20
1737,212,2025-02-16,completed,2025-02-20
2725,278,2025-02-16,returned,2025-02-18
3050,295,2025-02-16,returned,2025-02-21
294,139,2025-02-17,completed,2025-02-19
499,170,2025-02-17,completed,2025-02-19
2309,200,2025-02-17,completed,2025-02-24
165,127,2025-02-18,cancelled,2025-02-23
849,50,2025-02-18,returned,2025-02-25
2531,375,2025-02-18,completed,2025-02-21
2922,191,2025-02-18,returned,2025-02-25
3008,289,2025-02-18,completed,2025-02-25
3215,196,2025-02-18,completed,2025-02-24
3300,277,2025-02-18,completed,2025-02-24
3340,370,2025-02-18,completed,2025-02-20
3684,9,2025-02-18,completed,2025-02-20
3704,388,2025-02-18,cancelled,2025-02-25
642,361,2025-02-19,returned,2025-02-26
980,333,2025-02-19,cancelled,2025-02-22
1210,351,2025-02-19,returned,2025-02-25
2272,105,2025-02-19,returned,2025-02-26
2947,27,2025-02-19,completed,2025-02-25
128,235,2025-02-20,completed,2025-02-24
1240,51,2025-02-20,completed,2025-02-27
1892,12,2025-02-20,returned,2025-02-22
1255,297,2025-02-21,completed,2025-02-27
1321,312,2025-02-21,cancelled,2025-02-24
2773,185,2025-02-21,completed,2025-02-26
2839,260,2025-02-21,completed,2025-02-25
2949,257,2025-02-21,completed,2025-02-24
3450,157,2025-02-21,completed,2025-02-27
3715,134,2025-02-21,completed,2025-02-23
478,225,2025-02-22,returned,2025-02-26
1831,54,2025-02-22,completed,2025-02-24
1913,292,2025-02-22,completed,2025-02-27
2525,314,2025-02-22,completed,2025-02-26
2788,394,2025-02-22,completed,2025-02-25
3365,342,2025-02-22,completed,2025-02-26
3990,261,2025-02-22,completed,2025-02-27
25,195,2025-02-23,returned,2025-02-26
469,2,2025-02-23,completed,2025-03-02
2873,310,2025-02-23,returned,2025-02-25
3248,94,2025-02-23,cancelled,2025-03-01
3431,292,2025-02-23,returned,2025-02-28
59,387,2025-02-24,cancelled,2025-02-27
324,40,2025-02-24,completed,2025-02-28
341,98,2025-02-24,completed,2025-03-03
571,185,2025-02-24,completed,2025-02-27
1065,102,2025-02-24,cancelled,2025-03-03
1314,362,2025-02-24,completed,2025-03-01
1962,326,2025-02-24,cancelled,2025-02-28
2359,380,2025-02-24,returned,2025-02-26
2902,323,2025-02-24,completed,2025-02-26
3439,49,2025-02-24,completed,2025-03-02
3807,57,2025-02-24,cancelled,2025-02-27
3962,159,2025-02-24,returned,2025-02-27
436,91,2025-02-25,completed,2025-03-04
1269,17,2025-02-25,completed,2025-03-02
2315,335,2025-02-25,completed,2025-03-02
2570,91,2025-02-25,completed,2025-02-27
2581,266,2025-02-25,cancelled,2025-03-03
87,334,2025-02-26,returned,2025-03-01
1234,389,2025-02-26,completed,2025-02-28
1673,372,2025-02-26,cancelled,2025-03-05
1964,312,2025-02-26,returned,2025-03-03
2696,392,2025-02-26,completed,2025-03-01
3594,263,2025-02-26,completed,2025-03-03
411,142,2025-02-27,cancelled,2025-03-03
898,244,2025-02-27,returned,2025-03-06
1296,297,2025-02-27,completed,2025-03-06
1947,99,2025-02-27,cancelled,2025-03-06
2038,350,2025-02-27,completed,2025-03-03
3393,225,2025-02-27,completed,2025-03-02
3518,370,2025-02-27,completed,2025-03-01
3643,12,2025-02-27,completed,2025-03-04
3855,355,2025-02-27,completed,2025-03-03
830,389,2025-02-28,cancelled,2025-03-02
1317,58,2025-02-28,cancelled,2025-03-05
1440,11,2025-02-28,returned,2025-03-04
1639,59,2025-02-28,returned,2025-03-03
2750,203,2025-02-28,completed,2025-03-06
3588,140,2025-02-28,cancelled,2025-03-07
3651,160,2025-02-28,cancelled,2025-03-06
715,60,2025-03-01,returned,2025-03-05
1034,193,2025-03-01,cancelled,2025-03-07
1198,173,2025-03-01,cancelled,2025-03-03
1628,309,2025-03-01,cancelled,2025-03-08
1813,346,2025-03-01,completed,2025-03-06
1841,284,2025-03-01,completed,2025-03-04
3040,1,2025-03-01,returned,2025-03-07
3144,125,2025-03-01,completed,2025-03-04
3249,271,2025-03-01,cancelled,2025-03-08
3446,385,2025-03-01,completed,2025-03-07
810,160,2025-03-02,completed,2025-03-06
1024,371,2025-03-02,returned,2025-03-08
1653,259,2025-03-02,completed,2025-03-04
2681,350,2025-03-02,cancelled,2025-03-09
2741,319,2025-03-02,completed,2025-03-07
2797,61,2025-03-02,completed,2025-03-07
3765,324,2025-03-02,cancelled,2025-03-05
666,233,2025-03-03,returned,2025-03-09
1138,44,2025-03-03,completed,2025-03-09
1976,106,2025-03-03,returned,2025-03-05
2240,372,2025-03-03,completed,2025-03-06
2593,314,2025-03-03,completed,2025-03-08
3003,258,2025-03-03,returned,2025-03-10
3094,164,2025-03-03,completed,2025-03-08
3165,159,2025-03-03,completed,2025-03-06
3223,276,2025-03-03,completed,2025-03-08
607,212,2025-03-04,cancelled,2025-03-10
792,241,2025-03-04,returned,2025-03-06
1283,249,2025-03-04,returned,2025-03-10
932,181,2025-03-05,completed,2025-03-12
1293,228,2025-03-05,cancelled,2025-03-12
2958,218,2025-03-05,completed,2025-03-11
3002,350,2025-03-05,completed,2025-03-08
3071,235,2025-03-05,cancelled,2025-03-11
3757,90,2025-03-05,returned,2025-03-10
711,142,2025-03-06,completed,2025-03-12
839,375,2025-03-06,completed,2025-03-10
1383,83,2025-03-06,returned,2025-03-13
1455,40,2025-03-06,cancelled,2025-03-10
2482,283,2025-03-06,cancelled,2025-03-10
3260,36,2025-03-06,completed,2025-03-10
3375,226,2025-03-06,completed,2025-03-12
396,84,2025-03-07,completed,2025-03-14
2407,215,2025-03-07,completed,2025-03-12
2718,336,2025-03-07,completed,2025-03-11
3515,103,2025-03-07,cancelled,2025-03-09
159,144,2025-03-08,returned,2025-03-14
332,193,2025-03-08,completed,2025-03-13
1329,229,2025-03-08,returned,2025-03-10
1437,339,2025-03-08,completed,2025-03-11
2438,238,2025-03-08,completed,2025-03-15
2712,176,2025-03-08,completed,2025-03-10
3445,332,2025-03-08,cancelled,2025-03-10
1281,137,2025-03-09,returned,2025-03-16
1302,234,2025-03-09,completed,2025-03-15
2181,27,2025-03-09,completed,2025-03-14
2313,254,2025-03-09,completed,2025-03-14
2491,324,2025-03-09,completed,2025-03-14
2572,243,2025-03-09,returned,2025-03-11
2657,369,2025-03-09,returned,2025-03-13
75,48,2025-03-10,returned,2025-03-16
285,96,2025-03-10,completed,2025-03-14
2409,355,2025-03-10,returned,2025-03-15
2618,239,2025-03-10,completed,2025-03-15
3960,263,2025-03-10,returned,2025-03-15
763,345,2025-03-11,returned,2025-03-16
2101,243,2025-03-11,completed,2025-03-13
2684,287,2025-03-11,completed,2025-03-13
2998,187,2025-03-11,completed,2025-03-18
3669,318,2025-03-11,completed,2025-03-17
783,167,2025-03-12,completed,2025-03-17
2300,316,2025-03-12,completed,2025-03-14
3415,355,2025-03-12,completed,2025-03-16
3821,206,2025-03-12,returned,2025-03-15
547,232,2025-03-13,completed,2025-03-19
954,353,2025-03-13,completed,2025-03-16
1262,123,2025-03-13,cancelled,2025-03-15
3273,131,2025-03-13,returned,2025-03-15
3381,350,2025-03-13,completed,2025-03-17
183,43,2025-03-14,completed,2025-03-21
475,347,2025-03-14,completed,2025-03-19
759,286,2025-03-14,completed,2025-03-18
874,232,2025-03-14,completed,2025-03-19
924,56,2025-03-14,completed,2025-03-18
1604,345,2025-03-14,cancelled,2025-03-21
2048,24,2025-03-14,cancelled,2025-03-18
2233,186,2025-03-14,cancelled,2025-03-20
2301,44,2025-03-14,completed,2025-03-20
3276,159,2025-03-14,completed,2025-03-19
3880,28,2025-03-14,completed,2025-03-16
684,80,2025-03-15,completed,2025-03-22
1348,247,2025-03-15,returned,2025-03-20
1836,38,2025-03-15,completed,2025-03-17
2349,399,2025-03-15,completed,2025-03-17
2877,102,2025-03-15,completed,2025-03-21
3565,162,2025-03-15,returned,2025-03-20
3839,116,2025-03-15,completed,2025-03-20
1233,108,2025-03-16,completed,2025-03-20
2196,94,2025-03-16,returned,2025-03-20
3140,367,2025-03-16,returned,2025-03-23
3546,238,2025-03-16,returned,2025-03-21
3917,390,2025-03-16,completed,2025-03-18
3640,223,2025-03-17,cancelled,2025-03-20
193,154,2025-03-18,completed,2025-03-23
556,302,2025-03-18,returned,2025-03-25
1869,255,2025-03-18,completed,2025-03-22
2005,30,2025-03-18,cancelled,2025-03-23
2382,320,2025-03-18,completed,2025-03-22
3062,307,2025-03-18,cancelled,2025-03-22
3754,242,2025-03-18,returned,2025-03-21
3968,265,2025-03-18,returned,2025-03-20
1005,195,2025-03-19,completed,2025-03-24
1117,298,2025-03-19,completed,2025-03-26
1214,85,2025-03-19,completed,2025-03-22
1704,149,2025-03-19,completed,2025-03-25
1957,35,2025-03-19,completed,2025-03-24
2275,246,2025-03-19,completed,2025-03-24
2552,26,2025-03-19,cancelled,2025-03-24
2832,145,2025-03-19,returned,2025-03-24
3126,123,2025-03-19,completed,2025-03-24
3679,398,2025-03-19,completed,2025-03-24
735,162,2025-03-20,completed,2025-03-26
1539,287,2025-03-20,completed,2025-03-26
2771,349,2025-03-20,completed,2025-03-22
3414,121,2025-03-20,completed,2025-03-26
3656,127,2025-03-20,completed,2025-03-24
3955,105,2025-03-20,completed,2025-03-23
44,208,2025-03-21,completed,2025-03-27
228,384,2025-03-21,completed,2025-03-28
603,6,2025-03-21,returned,2025-03-27
1301,148,2025-03-21,completed,2025-03-24
1999,251,2025-03-21,completed,2025-03-28
2328,360,2025-03-21,completed,2025-03-28
3017,173,2025-03-21,completed,2025-03-28
3285,213,2025-03-21,completed,2025-03-26
3290,136,2025-03-21,returned,2025-03-25
3755,191,2025-03-21,cancelled,2025-03-27
3758,178,2025-03-21,completed,2025-03-24
3829,262,2025-03-21,completed,2025-03-23
911,388,2025-03-22,cancelled,2025-03-24
1748,87,2025-03-22,completed,2025-03-28
3162,249,2025-03-22,cancelled,2025-03-25
3239,290,2025-03-22,completed,2025-03-24
3310,75,2025-03-22,returned,2025-03-29
3547,158,2025-03-22,completed,2025-03-27
3713,199,2025-03-22,completed,2025-03-25
3786,156,2025-03-22,completed,2025-03-28
455,328,2025-03-23,completed,2025-03-29
873,282,2025-03-23,cancelled,2025-03-27
1738,62,2025-03-23,completed,2025-03-26
1835,205,2025-03-23,completed,2025-03-25
2615,224,2025-03-23,completed,2025-03-26
3222,52,2025-03-23,completed,2025-03-30
10,310,2025-03-24,returned,2025-03-26
48,244,2025-03-24,completed,2025-03-31
1444,200,2025-03-24,completed,2025-03-30
2327,14,2025-03-24,cancelled,2025-03-29
3496,98,2025-03-24,completed,2025-03-28
645,301,2025-03-25,cancelled,2025-03-27
1146,362,2025-03-25,completed,2025-03-30
2040,30,2025-03-25,completed,2025-03-29
2145,310,2025-03-25,completed,2025-03-27
2161,377,2025-03-25,completed,2025-03-27
2182,192,2025-03-25,completed,2025-03-29
3793,250,2025-03-25,completed,2025-03-30
18,274,2025-03-26,cancelled,2025-03-30
69,325,2025-03-26,completed,2025-04-02
543,28,2025-03-26,cancelled,2025-03-28
985,394,2025-03-26,completed,2025-03-30
1929,382,2025-03-26,completed,2025-03-29
2437,101,2025-03-26,completed,2025-03-28
3266,229,2025-03-26,completed,2025-03-31
3441,243,2025-03-26,completed,2025-03-30
3526,289,2025-03-26,completed,2025-03-31
375,249,2025-03-27,returned,2025-04-02
892,157,2025-03-27,returned,2025-03-29
1102,196,2025-03-27,completed,2025-04-02
1171,171,2025-03-27,completed,2025-03-31
1870,92,2025-03-27,completed,2025-03-30
1965,328,2025-03-27,cancelled,2025-03-30
2509,296,2025-03-27,completed,2025-03-31
201,220,2025-03-28,completed,2025-03-31
816,227,2025-03-28,completed,2025-04-04
1080,175,2025-03-28,completed,2025-04-04
1112,116,2025-03-28,completed,2025-04-02
2114,331,2025-03-28,cancelled,2025-04-02
2821,388,2025-03-28,completed,2025-03-31
398,84,2025-03-29,returned,2025-04-01
862,99,2025-03-29,returned,2025-04-05
1328,7,2025-03-29,completed,2025-04-02
1770,394,2025-03-29,cancelled,2025-03-31
2296,181,2025-03-29,cancelled,2025-04-02
3530,352,2025-03-29,returned,2025-04-03
7,131,2025-03-30,completed,2025-04-03
368,204,2025-03-30,returned,2025-04-03
527,308,2025-03-30,returned,2025-04-03
970,392,2025-03-30,cancelled,2025-04-01
1717,203,2025-03-30,completed,2025-04-05
2709,194,2025-03-30,cancelled,2025-04-02
3610,321,2025-03-30,returned,2025-04-02
3803,275,2025-03-30,cancelled,2025-04-06
70,185,2025-03-31,completed,2025-04-02
125,361,2025-03-31,completed,2025-04-03
798,194,2025-03-31,completed,2025-04-04
923,139,2025-03-31,cancelled,2025-04-07
1196,277,2025-03-31,cancelled,2025-04-04
1427,392,2025-03-31,completed,2025-04-06
1955,235,2025-03-31,completed,2025-04-02
3727,168,2025-03-31,completed,2025-04-05
110,396,2025-04-01,cancelled,2025-04-07
219,325,2025-04-01,cancelled,2025-04-08
601,280,2025-04-01,completed,2025-04-08
1154,396,2025-04-01,cancelled,2025-04-08
1288,92,2025-04-01,completed,2025-04-03
1630,214,2025-04-01,cancelled,2025-04-08
1943,158,2025-04-01,completed,2025-04-03
2091,271,2025-04-01,cancelled,2025-04-05
2561,52,2025-04-01,completed,2025-04-08
2591,214,2025-04-01,completed,2025-04-05
3516,79,2025-04-01,completed,2025-04-07
3870,368,2025-04-01,completed,2025-04-07
1071,359,2025-04-02,cancelled,2025-04-06
2186,157,2025-04-02,cancelled,2025-04-08
3210,214,2025-04-02,completed,2025-04-07
361,366,2025-04-03,completed,2025-04-09
599,339,2025-04-03,completed,2025-04-08
1259,357,2025-04-03,completed,2025-04-08
1605,155,2025-04-03,completed,2025-04-06
1952,220,2025-04-03,completed,2025-04-06
2077,276,2025-04-03,completed,2025-04-07
2093,68,2025-04-03,completed,2025-04-09
2898,191,2025-04-03,returned,2025-04-10
3469,280,2025-04-03,cancelled,2025-04-06
3505,104,2025-04-03,completed,2025-04-09
3619,304,2025-04-03,completed,2025-04-09
393,64,2025-04-04,cancelled,2025-04-06
633,258,2025-04-04,completed,2025-04-11
826,125,2025-04-04,completed,2025-04-06
969,377,2025-04-04,completed,2025-04-10
1478,371,2025-04-04,completed,2025-04-07
1863,157,2025-04-04,completed,2025-04-09
1930,6,2025-04-04,completed,2025-04-06
2105,155,2025-04-04,cancelled,2025-04-10
2878,368,2025-04-04,completed,2025-04-08
3107,109,2025-04-04,completed,2025-04-10
3314,6,2025-04-04,returned,2025-04-09
3401,198,2025-04-04,completed,2025-04-11
3688,168,2025-04-04,returned,2025-04-06
3705,262,2025-04-04,completed,2025-04-09
530,176,2025-04-05,completed,2025-04-10
687,105,2025-04-05,completed,2025-04-11
900,223,2025-04-05,cancelled,2025-04-08
1327,367,2025-04-05,completed,2025-04-09
1988,86,2025-04-05,completed,2025-04-10
2013,301,2025-04-05,completed,2025-04-11
2900,119,2025-04-05,completed,2025-04-09
3047,265,2025-04-05,completed,2025-04-10
3503,275,2025-04-05,completed,2025-04-09
883,112,2025-04-06,cancelled,2025-04-08
2050,314,2025-04-06,completed,2025-04-10
2343,29,2025-04-06,completed,2025-04-11
2515,285,2025-04-06,completed,2025-04-11
3543,371,2025-04-06,returned,2025-04-09
101,260,2025-04-07,cancelled,2025-04-12
378,203,2025-04-07,completed,2025-04-14
1403,303,2025-04-07,completed,2025-04-14
1451,116,2025-04-07,returned,2025-04-14
1661,396,2025-04-07,completed,2025-04-12
2042,72,2025-04-07,completed,2025-04-13
2191,5,2025-04-07,completed,2025-04-12
2393,34,2025-04-07,completed,2025-04-11
3018,21,2025-04-07,completed,2025-04-13
3020,15,2025-04-07,completed,2025-04-13
3696,32,2025-04-07,returned,2025-04-12
501,121,2025-04-08,completed,2025-04-13
1669,330,2025-04-08,completed,2025-04-14
2104,18,2025-04-08,completed,2025-04-11
2450,163,2025-04-08,returned,2025-04-11
3305,315,2025-04-08,completed,2025-04-11
418,378,2025-04-09,completed,2025-04-15
708,103,2025-04-09,returned,2025-04-11
963,22,2025-04-09,returned,2025-04-16
1076,366,2025-04-09,completed,2025-04-13
1199,109,2025-04-09,cancelled,2025-04-16
647,177,2025-04-10,completed,2025-04-15
2909,3,2025-04-10,completed,2025-04-17
3999,222,2025-04-10,completed,2025-04-15
2265,314,2025-04-11,completed,2025-04-15
3495,6,2025-04-11,completed,2025-04-16
467,83,2025-04-12,completed,2025-04-18
994,41,2025-04-12,returned,2025-04-18
1926,85,2025-04-12,completed,2025-04-15
2425,181,2025-04-12,returned,2025-04-17
3569,288,2025-04-12,returned,2025-04-19
33,323,2025-04-13,completed,2025-04-15
38,9,2025-04-13,returned,2025-04-20
1241,103,2025-04-13,completed,2025-04-16
1252,268,2025-04-13,completed,2025-04-16
1363,84,2025-04-13,completed,2025-04-16
2907,380,2025-04-13,completed,2025-04-16
3620,328,2025-04-13,completed,2025-04-16
3695,385,2025-04-13,completed,2025-04-18
3746,7,2025-04-13,returned,2025-04-15
77,399,2025-04-14,completed,2025-04-21
1019,171,2025-04-14,completed,2025-04-20
1038,255,2025-04-14,completed,2025-04-18
1337,285,2025-04-14,completed,2025-04-21
1657,210,2025-04-14,completed,2025-04-20
2046,97,2025-04-14,completed,2025-04-21
3226,78,2025-04-14,completed,2025-04-20
144,228,2025-04-15,completed,2025-04-18
1595,361,2025-04-15,completed,2025-04-19
3272,108,2025-04-15,completed,2025-04-21
3956,27,2025-04-15,completed,2025-04-18
2,77,2025-04-16,completed,2025-04-21
1711,294,2025-04-16,completed,2025-04-22
2929,77,2025-04-16,completed,2025-04-18
988,159,2025-04-17,cancelled,2025-04-22
2144,79,2025-04-17,completed,2025-04-22
2246,258,2025-04-17,completed,2025-04-20
2316,255,2025-04-17,returned,2025-04-23
2784,376,2025-04-17,completed,2025-04-23
2801,392,2025-04-17,returned,2025-04-24
3996,170,2025-04-17,completed,2025-04-19
427,170,2025-04-18,completed,2025-04-22
2201,170,2025-04-18,completed,2025-04-21
2798,76,2025-04-18,returned,2025-04-23
3011,172,2025-04-18,completed,2025-04-25
973,314,2025-04-19,completed,2025-04-26
1282,28,2025-04-19,completed,2025-04-23
1502,52,2025-04-19,completed,2025-04-26
1533,306,2025-04-19,completed,2025-04-21
1656,117,2025-04-19,completed,2025-04-24
1679,259,2025-04-19,completed,2025-04-26
1826,101,2025-04-19,completed,2025-04-26
1989,313,2025-04-19,cancelled,2025-04-24
2090,243,2025-04-19,completed,2025-04-24
2401,130,2025-04-19,cancelled,2025-04-22
2544,352,2025-04-19,completed,2025-04-25
3791,301,2025-04-19,returned,2025-04-23
3883,21,2025-04-19,cancelled,2025-04-25
215,206,2025-04-20,completed,2025-04-27
2176,274,2025-04-20,cancelled,2025-04-24
2861,91,2025-04-20,completed,2025-04-24
3862,338,2025-04-20,completed,2025-04-26
121,237,2025-04-21,completed,2025-04-26
1868,240,2025-04-21,completed,2025-04-26
2868,134,2025-04-21,completed,2025-04-25
2914,40,2025-04-21,completed,2025-04-24
3621,177,2025-04-21,cancelled,2025-04-24
1991,43,2025-04-22,completed,2025-04-28
2051,244,2025-04-22,cancelled,2025-04-29
186,47,2025-04-23,cancelled,2025-04-25
441,245,2025-04-23,completed,2025-04-25
2710,219,2025-04-23,returned,2025-04-26
2823,143,2025-04-23,returned,2025-04-29
3652,63,2025-04-23,returned,2025-04-26
123,15,2025-04-24,cancelled,2025-04-30
674,216,2025-04-24,completed,2025-04-26
2023,91,2025-04-24,completed,2025-04-27
2606,42,2025-04-24,completed,2025-04-27
2705,156,2025-04-24,completed,2025-04-26
3246,142,2025-04-24,completed,2025-04-29
3537,154,2025-04-24,completed,2025-04-26
3552,227,2025-04-24,completed,2025-05-01
283,371,2025-04-25,completed,2025-04-30
1789,209,2025-04-25,completed,2025-04-27
2488,229,2025-04-25,completed,2025-05-01
2677,271,2025-04-25,completed,2025-04-27
3368,137,2025-04-25,completed,2025-05-02
3646,82,2025-04-25,completed,2025-05-02
3847,16,2025-04-25,completed,2025-04-27
366,322,2025-04-26,completed,2025-05-02
1547,85,2025-04-26,completed,2025-05-03
1609,321,2025-04-26,returned,2025-04-29
2429,146,2025-04-26,cancelled,2025-05-03
2851,252,2025-04-26,returned,2025-05-02
3472,43,2025-04-26,completed,2025-04-28
3510,190,2025-04-26,completed,2025-05-03
62,39,2025-04-27,completed,2025-05-03
837,151,2025-04-27,returned,2025-05-04
1730,213,2025-04-27,completed,2025-05-03
2251,261,2025-04-27,completed,2025-05-03
2451,51,2025-04-27,cancelled,2025-04-30
3028,371,2025-04-27,completed,2025-04-30
96,150,2025-04-28,cancelled,2025-04-30
702,104,2025-04-28,cancelled,2025-05-04
1887,286,2025-04-28,completed,2025-05-02
2685,321,2025-04-28,completed,2025-04-30
2717,145,2025-04-28,completed,2025-05-02
2816,261,2025-04-28,cancelled,2025-05-04
3014,316,2025-04-28,completed,2025-05-04
3228,168,2025-04-28,returned,2025-05-04
3422,303,2025-04-28,completed,2025-04-30
197,370,2025-04-29,completed,2025-05-06
649,118,2025-04-29,completed,2025-05-05
910,120,2025-04-29,completed,2025-05-06
1307,190,2025-04-29,completed,2025-05-02
1390,55,2025-04-29,completed,2025-05-03
1939,92,2025-04-29,completed,2025-05-06
199,112,2025-04-30,completed,2025-05-02
717,194,2025-04-30,returned,2025-05-05
781,65,2025-04-30,completed,2025-05-06
949,327,2025-04-30,cancelled,2025-05-04
1941,25,2025-04-30,cancelled,2025-05-06
2096,248,2025-04-30,completed,2025-05-03
2961,270,2025-04-30,completed,2025-05-02
502,294,2025-05-01,completed,2025-05-03
785,358,2025-05-01,returned,2025-05-04
1060,67,2025-05-01,completed,2025-05-06
1866,181,2025-05-01,completed,2025-05-07
2130,296,2025-05-01,completed,2025-05-08
2652,182,2025-05-01,completed,2025-05-06
3130,124,2025-05-01,completed,2025-05-06
3148,231,2025-05-01,cancelled,2025-05-05
3681,161,2025-05-01,completed,2025-05-05
3813,359,2025-05-01,completed,2025-05-03
3898,77,2025-05-01,cancelled,2025-05-06
286,77,2025-05-02,completed,2025-05-08
580,23,2025-05-02,completed,2025-05-09
1136,90,2025-05-02,completed,2025-05-09
2274,374,2025-05-02,cancelled,2025-05-07
3066,153,2025-05-02,cancelled,2025-05-04
3424,333,2025-05-03,completed,2025-05-07
758,172,2025-05-04,completed,2025-05-08
1715,373,2025-05-04,completed,2025-05-06
3531,384,2025-05-04,completed,2025-05-11
3666,399,2025-05-04,completed,2025-05-08
592,208,2025-05-05,completed,2025-05-09
975,370,2025-05-05,returned,2025-05-07
1039,155,2025-05-05,completed,2025-05-11
1529,128,2025-05-05,completed,2025-05-11
1712,173,2025-05-05,completed,2025-05-10
3549,397,2025-05-05,returned,2025-05-10
263,120,2025-05-06,completed,2025-05-09
1168,142,2025-05-06,completed,2025-05-13
1505,15,2025-05-06,completed,2025-05-13
2508,308,2025-05-06,completed,2025-05-12
2540,79,2025-05-06,returned,2025-05-08
2840,377,2025-05-06,returned,2025-05-13
3683,84,2025-05-06,returned,2025-05-09
35,31,2025-05-07,returned,2025-05-14
170,250,2025-05-07,completed,2025-05-13
804,232,2025-05-07,completed,2025-05-14
1068,351,2025-05-07,cancelled,2025-05-14
1111,218,2025-05-07,returned,2025-05-12
1244,199,2025-05-07,completed,2025-05-10
1903,189,2025-05-07,returned,2025-05-09
2255,363,2025-05-07,cancelled,2025-05-13
2281,331,2025-05-07,completed,2025-05-09
2789,384,2025-05-07,completed,2025-05-14
3533,79,2025-05-07,completed,2025-05-13
3682,102,2025-05-07,cancelled,2025-05-13
3796,384,2025-05-07,completed,2025-05-10
522,302,2025-05-08,returned,2025-05-11
1245,100,2025-05-08,cancelled,2025-05-12
1919,338,2025-05-08,completed,2025-05-15
2095,84,2025-05-08,returned,2025-05-11
406,112,2025-05-09,completed,2025-05-13
866,341,2025-05-09,completed,2025-05-11
1299,291,2025-05-09,completed,2025-05-13
2465,306,2025-05-09,completed,2025-05-11
2658,72,2025-05-09,completed,2025-05-16
2893,52,2025-05-09,completed,2025-05-16
2932,49,2025-05-09,completed,2025-05-15
3025,85,2025-05-09,completed,2025-05-11
3073,40,2025-05-09,completed,2025-05-13
3589,42,2025-05-09,completed,2025-05-15
3871,175,2025-05-09,completed,2025-05-13
611,282,2025-05-10,completed,2025-05-14
1078,303,2025-05-10,completed,2025-05-13
1367,40,2025-05-10,completed,2025-05-13
2324,283,2025-05-10,completed,2025-05-13
2619,287,2025-05-10,completed,2025-05-15
2912,248,2025-05-10,returned,2025-05-16
3129,126,2025-05-10,cancelled,2025-05-16
3538,364,2025-05-10,returned,2025-05-13
3541,232,2025-05-10,completed,2025-05-15
3967,319,2025-05-10,completed,2025-05-14
268,62,2025-05-11,completed,2025-05-14
622,184,2025-05-11,completed,2025-05-16
1029,212,2025-05-11,cancelled,2025-05-13
1085,285,2025-05-11,completed,2025-05-16
1914,21,2025-05-11,cancelled,2025-05-13
3542,173,2025-05-11,completed,2025-05-18
3665,373,2025-05-11,completed,2025-05-13
3936,233,2025-05-11,completed,2025-05-18
811,17,2025-05-12,completed,2025-05-14
1144,244,2025-05-12,completed,2025-05-17
1229,321,2025-05-12,cancelled,2025-05-15
1742,209,2025-05-12,completed,2025-05-17
1858,165,2025-05-12,cancelled,2025-05-16
2500,165,2025-05-12,completed,2025-05-18
3297,213,2025-05-12,returned,2025-05-17
3635,237,2025-05-12,completed,2025-05-17
3636,238,2025-05-12,completed,2025-05-15
3850,175,2025-05-12,completed,2025-05-18
20,370,2025-05-13,completed,2025-05-17
1393,267,2025-05-13,completed,2025-05-18
1984,85,2025-05-13,cancelled,2025-05-16
2390,329,2025-05-13,returned,2025-05-18
2483,254,2025-05-13,completed,2025-05-19
1125,263,2025-05-14,completed,2025-05-20
1531,166,2025-05-14,cancelled,2025-05-19
1629,151,2025-05-14,cancelled,2025-05-21
2933,81,2025-05-14,completed,2025-05-18
2334,370,2025-05-15,completed,2025-05-20
3283,20,2025-05-15,completed,2025-05-21
3570,144,2025-05-15,cancelled,2025-05-18
745,314,2025-05-16,completed,2025-05-20
819,349,2025-05-16,completed,2025-05-20
915,170,2025-05-16,completed,2025-05-23
1203,317,2025-05-16,completed,2025-05-19
1501,212,2025-05-16,completed,2025-05-23
1881,263,2025-05-16,completed,2025-05-21
3123,47,2025-05-16,completed,2025-05-18
3207,156,2025-05-16,completed,2025-05-19
3573,245,2025-05-16,completed,2025-05-18
376,89,2025-05-17,completed,2025-05-22
