order_item_id,order_id,product_id,quantity,unit_price,discount
6778,2985,20,5,151.48,0.1
6779,2985,6,5,24.02,0.15
6780,3216,41,4,136.4,0.15
6781,3216,21,6,71.68,0.15
6782,3729,51,4,50.01,0.1
6783,3729,41,8,136.4,0.0
6784,196,44,8,196.45,0.1
6785,196,46,7,21.46,0.0
6786,304,37,2,136.06,0.1
6787,304,43,1,60.31,0.0
6788,304,59,7,31.68,0.0
6789,304,57,7,48.65,0.0
6790,755,41,8,136.4,0.05
6791,755,7,6,33.03,0.0
6792,755,34,3,195.39,0.1
6793,1308,54,8,15.53,0.1
6794,1756,44,10,196.45,0.1
6795,2125,5,1,160.91,0.15
6796,2125,32,10,115.53,0.15
6797,2125,8,7,339.2,0.0
6798,2631,5,7,160.91,0.0
6799,3451,17,2,51.12,0.05
6800,3451,7,9,33.03,0.1
6801,3451,16,10,18.33,0.0
6802,3468,24,3,8.02,0.0
6803,3468,47,8,271.83,0.0
6804,3468,14,9,3.36,0.15
6805,3468,59,6,31.68,0.1
6806,3815,16,8,18.33,0.05
6807,3815,19,8,7.35,0.1
6808,3848,1,8,46.02,0.0
6809,3848,36,2,307.21,0.1
6810,3848,41,6,136.4,0.0
6811,3848,16,6,18.33,0.0
6812,686,11,9,61.17,0.0
6813,986,36,3,307.21,0.0
6814,2650,31,10,308.58,0.1
6815,2650,4,7,27.29,0.1
6816,2650,43,7,60.31,0.05
6817,2650,47,3,271.83,0.0
6818,618,28,4,52.42,0.0
6819,618,36,10,307.21,0.0
6820,618,42,8,2.63,0.0
6821,618,5,5,160.91,0.05
6822,618,26,9,80.87,0.15
6823,1781,7,1,33.03,0.15
6824,1781,54,4,15.53,0.0
6825,2372,1,10,46.02,0.15
6826,2372,54,8,15.53,0.0
6827,2372,3,8,120.38,0.0
6828,2372,34,9,195.39,0.0
6829,260,49,7,3.15,0.15
6830,260,59,7,31.68,0.15
6831,260,49,4,3.15,0.1
6832,260,11,8,61.17,0.0
6833,260,52,1,18.99,0.15
6834,1338,57,4,48.65,0.1
6835,1338,18,5,257.31,0.1
6836,1338,39,7,158.99,0.0
6837,1338,32,5,115.53,0.15
6838,1338,35,7,192.47,0.05
6839,1920,40,6,56.04,0.05
6840,1920,4,5,27.29,0.05
6841,2277,52,7,18.99,0.0
6842,2277,21,3,71.68,0.05
6843,2277,28,7,52.42,0.05
6844,2686,44,2,196.45,0.0
6845,2686,50,9,171.97,0.1
6846,2686,11,2,61.17,0.1
6847,2986,38,8,13.28,0.0
6848,2986,31,6,308.58,0.1
6849,2986,1,4,46.02,0.0
6850,2986,20,3,151.48,0.0
6851,3149,4,7,27.29,0.0
6852,3149,12,10,385.04,0.05
6853,3168,4,3,27.29,0.0
6854,3168,55,7,54.78,0.15
6855,3186,23,6,42.49,0.0
6856,3186,29,4,103.01,0.0
6857,3186,1,1,46.02,0.1
6858,3979,49,1,3.15,0.0
6859,3979,47,4,271.83,0.05
6860,3979,22,7,39.07,0.0
6861,3979,33,3,10.06,0.0
6862,362,18,7,257.31,0.05
6863,362,48,6,61.29,0.05
6864,540,9,9,270.93,0.0
6865,1864,31,10,308.58,0.15
6866,1864,38,1,13.28,0.0
6867,2388,54,7,15.53,0.0
6868,2388,47,10,271.83,0.05
6869,2388,60,4,126.12,0.0
6870,2683,32,4,115.53,0.05
6871,2683,14,3,3.36,0.0
6872,3121,35,7,192.47,0.0
6873,3121,11,4,61.17,0.1
6874,3202,9,8,270.93,0.0
6875,3202,44,3,196.45,0.0
6876,3202,22,4,39.07,0.1
6877,3202,7,4,33.03,0.0
6878,3427,46,1,21.46,0.05
6879,3427,1,10,46.02,0.1
6880,3486,10,4,165.6,0.15
6881,3486,17,4,51.12,0.0
6882,3486,48,1,61.29,0.05
6883,3891,13,4,71.06,0.0
6884,3891,57,2,48.65,0.0
6885,3891,41,9,136.4,0.15
6886,3911,14,5,3.36,0.1
6887,3911,24,2,8.02,0.05
6888,3911,9,8,270.93,0.0
6889,3911,58,1,104.43,0.1
6890,3911,18,4,257.31,0.05
6891,161,7,9,33.03,0.1
6892,161,52,6,18.99,0.15
6893,161,49,2,3.15,0.15
6894,161,31,10,308.58,0.05
6895,1130,35,7,192.47,0.0
6896,1130,19,6,7.35,0.0
6897,1130,20,3,151.48,0.0
6898,1130,7,8,33.03,0.0
6899,2745,51,8,50.01,0.0
6900,2745,40,3,56.04,0.15
6901,2745,28,1,52.42,0.0
6902,2745,21,3,71.68,0.0
6903,2745,41,4,136.4,0.05
6904,3575,28,9,52.42,0.1
6905,3575,24,4,8.02,0.1
6906,3575,17,3,51.12,0.15
6907,3575,34,4,195.39,0.1
6908,3575,41,1,136.4,0.1
6909,3591,39,10,158.99,0.05
6910,3591,59,8,31.68,0.1
6911,3601,56,4,394.93,0.0
6912,3601,6,6,24.02,0.15
6913,3601,2,3,166.46,0.0
6914,3601,7,9,33.03,0.1
6915,3601,24,7,8.02,0.1
6916,3924,52,2,18.99,0.0
6917,3924,44,1,196.45,0.15
6918,3924,9,1,270.93,0.0
6919,137,28,9,52.42,0.05
6920,137,26,1,80.87,0.15
6921,137,26,8,80.87,0.15
6922,137,15,8,118.8,0.0
6923,300,31,5,308.58,0.0
6924,300,54,10,15.53,0.1
6925,300,44,7,196.45,0.1
6926,300,16,9,18.33,0.0
6927,896,23,10,42.49,0.15
6928,896,6,1,24.02,0.15
6929,896,15,6,118.8,0.1
6930,896,12,3,385.04,0.0
6931,896,55,7,54.78,0.05
6932,1182,10,6,165.6,0.0
6933,1182,23,7,42.49,0.1
6934,1271,59,8,31.68,0.15
6935,1271,19,10,7.35,0.0
6936,2124,15,10,118.8,0.1
6937,2124,17,6,51.12,0.1
6938,2124,59,5,31.68,0.1
6939,2124,1,9,46.02,0.0
6940,2170,23,5,42.49,0.0
6941,2170,27,7,212.44,0.0
6942,2170,50,6,171.97,0.15
6943,2170,13,8,71.06,0.0
6944,2170,4,8,27.29,0.1
6945,3251,3,3,120.38,0.0
6946,3251,48,1,61.29,0.0
6947,3372,48,4,61.29,0.05
6948,3372,25,7,103.21,0.15
6949,3616,44,3,196.45,0.15
6950,3616,23,7,42.49,0.15
6951,176,14,3,3.36,0.15
6952,176,11,4,61.17,0.15
6953,176,19,8,7.35,0.1
6954,176,18,4,257.31,0.1
6955,491,5,7,160.91,0.05
6956,491,1,10,46.02,0.0
6957,491,8,10,339.2,0.0
6958,491,1,9,46.02,0.0
6959,491,34,7,195.39,0.05
6960,690,48,4,61.29,0.05
6961,1622,27,5,212.44,0.0
6962,1622,60,9,126.12,0.05
6963,2311,41,4,136.4,0.15
6964,2311,43,9,60.31,0.05
6965,2311,23,6,42.49,0.1
6966,2311,41,2,136.4,0.0
6967,2311,31,1,308.58,0.05
6968,2319,43,10,60.31,0.0
6969,2319,13,2,71.06,0.05
6970,2319,59,5,31.68,0.05
6971,2319,59,6,31.68,0.15
6972,2319,41,2,136.4,0.1
6973,2376,19,8,7.35,0.0
6974,2422,46,7,21.46,0.0
6975,2422,28,5,52.42,0.1
6976,2530,59,4,31.68,0.05
6977,2530,45,9,68.24,0.0
6978,2530,29,1,103.01,0.1
6979,2894,9,10,270.93,0.1
6980,2894,2,6,166.46,0.15
6981,2894,25,6,103.21,0.05
6982,3015,36,8,307.21,0.0
6983,3943,52,8,18.99,0.0
6984,3943,29,10,103.01,0.0
6985,3943,34,9,195.39,0.1
6986,3943,16,5,18.33,0.05
6987,3943,16,6,18.33,0.0
6988,3985,39,9,158.99,0.05
6989,526,40,9,56.04,0.0
6990,526,3,3,120.38,0.05
6991,526,48,1,61.29,0.0
6992,1251,16,9,18.33,0.0
6993,1251,56,10,394.93,0.1
6994,3417,18,10,257.31,0.05
6995,3417,41,5,136.4,0.0
6996,3417,60,5,126.12,0.0
6997,3417,50,6,171.97,0.0
6998,827,34,10,195.39,0.05
6999,827,22,2,39.07,0.0
7000,827,12,6,385.04,0.0
7001,1352,3,9,120.38,0.0
7002,1352,29,1,103.01,0.0
7003,1352,34,1,195.39,0.1
7004,1352,14,5,3.36,0.0
7005,2329,40,7,56.04,0.0
7006,2329,28,5,52.42,0.0
7007,2329,38,4,13.28,0.0
7008,2329,31,5,308.58,0.05
7009,2678,18,7,257.31,0.05
7010,2678,48,2,61.29,0.1
7011,2678,43,2,60.31,0.15
7012,2678,28,3,52.42,0.0
7013,3373,8,1,339.2,0.0
7014,3373,49,10,3.15,0.0
7015,3866,45,6,68.24,0.0
7016,3866,36,9,307.21,0.05
7017,3866,46,2,21.46,0.15
7018,3866,41,1,136.4,0.1
7019,1322,51,2,50.01,0.0
7020,2034,34,4,195.39,0.1
7021,2034,14,6,3.36,0.0
7022,2034,9,7,270.93,0.1
7023,2694,1,4,46.02,0.0
7024,2694,33,6,10.06,0.0
7025,2694,48,1,61.29,0.0
7026,2694,11,6,61.17,0.1
7027,2854,13,1,71.06,0.1
7028,2854,7,2,33.03,0.0
7029,2854,12,6,385.04,0.0
7030,2854,55,2,54.78,0.05
7031,3157,6,9,24.02,0.0
7032,3157,4,2,27.29,0.05
7033,3157,39,10,158.99,0.0
7034,3157,37,2,136.06,0.1
7035,3157,13,6,71.06,0.05
7036,3604,57,6,48.65,0.0
7037,3812,37,10,136.06,0.0
7038,279,54,7,15.53,0.1
7039,279,35,2,192.47,0.05
7040,428,28,8,52.42,0.15
7041,428,5,1,160.91,0.05
7042,428,35,5,192.47,0.0
7043,428,40,10,56.04,0.0
7044,428,55,3,54.78,0.0
7045,685,59,6,31.68,0.15
7046,685,2,2,166.46,0.05
7047,685,39,2,158.99,0.05
7048,685,10,4,165.6,0.1
7049,685,14,2,3.36,0.0
7050,1558,18,6,257.31,0.1
7051,1558,11,1,61.17,0.0
7052,1614,56,1,394.93,0.0
7053,1614,43,4,60.31,0.0
7054,1614,31,2,308.58,0.15
7055,1614,60,8,126.12,0.05
7056,1614,24,9,8.02,0.1
7057,2629,25,8,103.21,0.0
7058,2629,17,1,51.12,0.1
7059,2629,25,2,103.21,0.05
7060,2962,45,7,68.24,0.0
7061,3574,47,4,271.83,0.0
7062,3574,59,7,31.68,0.0
7063,56,54,2,15.53,0.0
7064,56,28,8,52.42,0.0
7065,56,44,3,196.45,0.0
7066,56,8,9,339.2,0.0
7067,56,28,2,52.42,0.0
7068,131,6,3,24.02,0.0
7069,131,56,4,394.93,0.15
7070,131,56,10,394.93,0.15
7071,131,55,4,54.78,0.1
7072,131,13,3,71.06,0.0
7073,156,23,9,42.49,0.1
7074,156,50,10,171.97,0.05
7075,156,47,1,271.83,0.0
7076,1596,51,4,50.01,0.0
7077,1596,8,6,339.2,0.0
7078,1596,39,9,158.99,0.05
7079,1596,43,9,60.31,0.15
7080,2112,55,1,54.78,0.0
7081,2112,57,7,48.65,0.1
7082,2112,41,10,136.4,0.0
7083,2112,49,9,3.15,0.05
7084,2112,4,6,27.29,0.0
7085,2361,23,2,42.49,0.0
7086,2493,10,4,165.6,0.0
7087,2733,1,2,46.02,0.1
7088,2733,26,2,80.87,0.0
7089,2733,45,1,68.24,0.1
7090,2733,17,7,51.12,0.0
7091,3009,57,2,48.65,0.1
7092,3092,32,5,115.53,0.0
7093,3092,3,4,120.38,0.1
7094,3092,18,10,257.31,0.05
7095,3092,21,5,71.68,0.0
7096,3092,37,1,136.06,0.0
7097,3628,1,6,46.02,0.1
7098,3628,54,1,15.53,0.1
7099,3628,27,8,212.44,0.0
7100,3628,17,7,51.12,0.0
7101,1101,39,4,158.99,0.1
7102,1101,44,9,196.45,0.1
7103,1101,59,10,31.68,0.0
7104,1101,42,8,2.63,0.0
7105,1563,10,5,165.6,0.1
7106,1563,6,3,24.02,0.0
7107,1563,43,1,60.31,0.1
7108,1729,40,8,56.04,0.0
7109,1729,60,8,126.12,0.15
7110,1729,59,3,31.68,0.05
7111,2663,55,9,54.78,0.0
7112,2663,19,7,7.35,0.05
7113,2663,49,10,3.15,0.05
7114,3185,57,6,48.65,0.1
7115,3188,3,7,120.38,0.0
7116,3188,55,8,54.78,0.0
7117,3787,34,7,195.39,0.15
7118,3787,8,5,339.2,0.05
7119,656,57,6,48.65,0.1
7120,656,38,3,13.28,0.0
7121,656,51,7,50.01,0.15
7122,656,9,8,270.93,0.1
7123,786,6,7,24.02,0.0
7124,786,25,9,103.21,0.0
7125,786,26,1,80.87,0.05
7126,786,50,5,171.97,0.0
7127,1081,34,5,195.39,0.0
7128,1081,52,9,18.99,0.05
7129,1081,39,7,158.99,0.15
7130,1081,31,1,308.58,0.15
7131,1081,8,6,339.2,0.05
7132,1253,11,8,61.17,0.05
7133,1253,53,5,43.35,0.15
7134,1253,3,2,120.38,0.0
7135,1253,58,8,104.43,0.0
7136,1453,14,3,3.36,0.0
7137,1453,21,5,71.68,0.0
7138,2808,13,3,71.06,0.0
7139,2808,22,7,39.07,0.15
7140,2989,1,6,46.02,0.1
7141,3308,54,5,15.53,0.1
7142,3308,39,2,158.99,0.05
7143,3308,29,2,103.01,0.0
7144,3308,24,6,8.02,0.0
7145,3308,50,1,171.97,0.0
7146,3346,59,4,31.68,0.15
7147,3346,22,2,39.07,0.0
7148,3346,13,2,71.06,0.15
7149,84,18,7,257.31,0.0
7150,84,2,10,166.46,0.0
7151,84,54,4,15.53,0.1
7152,84,19,3,7.35,0.15
7153,84,16,3,18.33,0.0
7154,103,1,2,46.02,0.1
7155,188,59,5,31.68,0.1
7156,188,59,4,31.68,0.0
7157,338,51,2,50.01,0.0
7158,1238,56,9,394.93,0.0
7159,1238,60,9,126.12,0.05
7160,1238,15,4,118.8,0.0
7161,1816,57,10,48.65,0.05
7162,1816,49,3,3.15,0.1
7163,1816,45,1,68.24,0.0
7164,1816,49,2,3.15,0.0
7165,2103,28,3,52.42,0.1
7166,2158,6,8,24.02,0.0
7167,2158,40,9,56.04,0.1
7168,2627,33,1,10.06,0.0
7169,3788,52,10,18.99,0.15
7170,3858,10,3,165.6,0.0
7171,3858,27,8,212.44,0.0
7172,3858,34,7,195.39,0.1
7173,3858,52,6,18.99,0.0
7174,449,33,8,10.06,0.05
7175,449,19,3,7.35,0.0
7176,449,27,5,212.44,0.0
7177,605,34,3,195.39,0.1
7178,605,13,8,71.06,0.15
7179,605,53,3,43.35,0.15
7180,605,21,5,71.68,0.0
7181,605,48,3,61.29,0.0
7182,828,13,2,71.06,0.0
7183,828,5,9,160.91,0.05
7184,828,44,3,196.45,0.1
7185,953,2,1,166.46,0.0
7186,953,16,6,18.33,0.0
7187,953,24,9,8.02,0.0
7188,953,48,3,61.29,0.1
7189,953,33,3,10.06,0.05
7190,1618,17,7,51.12,0.05
7191,3067,28,7,52.42,0.05
7192,3067,46,9,21.46,0.0
7193,3067,9,9,270.93,0.1
7194,3067,32,6,115.53,0.0
7195,3878,29,3,103.01,0.0
7196,3878,4,8,27.29,0.15
7197,3878,21,2,71.68,0.0
7198,3878,44,7,196.45,0.0
7199,3878,36,10,307.21,0.0
7200,1358,7,3,33.03,0.0
7201,1358,26,2,80.87,0.0
7202,1944,31,2,308.58,0.0
7203,2081,51,4,50.01,0.0
7204,2081,1,2,46.02,0.15
7205,2081,1,2,46.02,0.05
7206,2830,60,6,126.12,0.0
7207,2830,10,10,165.6,0.1
7208,2830,25,6,103.21,0.0
7209,3428,20,4,151.48,0.0
7210,3428,14,10,3.36,0.0
7211,3428,51,8,50.01,0.1
7212,3428,7,6,33.03,0.0
7213,3846,15,5,118.8,0.0
7214,3846,51,8,50.01,0.1
7215,403,40,10,56.04,0.05
7216,403,30,2,75.84,0.0
7217,659,49,4,3.15,0.0
7218,1526,15,5,118.8,0.0
7219,1526,39,8,158.99,0.1
7220,1526,24,9,8.02,0.15
7221,1829,53,7,43.35,0.1
7222,1829,41,9,136.4,0.0
7223,1829,34,2,195.39,0.1
7224,1850,33,1,10.06,0.05
7225,1850,46,2,21.46,0.0
7226,1850,24,10,8.02,0.1
7227,1850,10,10,165.6,0.05
7228,2247,14,7,3.36,0.05
7229,2247,59,9,31.68,0.0
7230,2247,9,5,270.93,0.05
7231,2303,56,4,394.93,0.0
7232,2303,14,3,3.36,0.0
7233,2303,11,4,61.17,0.0
7234,2303,56,6,394.93,0.1
7235,2303,17,1,51.12,0.1
7236,2445,1,8,46.02,0.0
7237,2445,14,2,3.36,0.15
7238,2445,20,9,151.48,0.15
7239,2445,14,9,3.36,0.05
7240,2864,20,8,151.48,0.05
7241,2864,47,5,271.83,0.05
7242,2864,1,1,46.02,0.05
7243,2864,15,7,118.8,0.05
7244,3497,56,7,394.93,0.0
7245,3497,1,8,46.02,0.0
7246,3497,25,3,103.21,0.15
7247,3497,11,3,61.17,0.1
7248,3908,56,9,394.93,0.0
7249,3916,8,4,339.2,0.1
7250,3916,55,7,54.78,0.1
7251,1504,11,9,61.17,0.05
7252,1504,51,8,50.01,0.0
7253,1504,9,5,270.93,0.05
7254,1504,46,10,21.46,0.0
7255,1504,14,1,3.36,0.0
7256,1703,47,10,271.83,0.0
7257,1703,54,10,15.53,0.05
7258,1703,11,1,61.17,0.15
7259,2237,26,7,80.87,0.15
7260,2237,3,9,120.38,0.0
7261,2237,23,2,42.49,0.0
7262,2237,12,5,385.04,0.0
7263,2688,14,9,3.36,0.0
7264,2688,52,5,18.99,0.15
7265,2688,38,2,13.28,0.1
7266,3371,34,5,195.39,0.15
7267,3728,23,3,42.49,0.0
7268,3728,17,2,51.12,0.0
7269,3728,2,4,166.46,0.05
7270,3728,30,2,75.84,0.1
7271,3761,49,1,3.15,0.15
7272,3761,20,4,151.48,0.1
7273,3761,51,5,50.01,0.05
7274,3761,41,2,136.4,0.1
7275,270,45,6,68.24,0.05
7276,557,23,9,42.49,0.0
7277,557,52,6,18.99,0.15
7278,557,37,3,136.06,0.0
7279,557,5,4,160.91,0.1
7280,557,32,4,115.53,0.1
7281,770,14,4,3.36,0.05
7282,1075,22,8,39.07,0.1
7283,1075,12,7,385.04,0.05
7284,1075,30,9,75.84,0.05
7285,1075,32,8,115.53,0.05
7286,1110,37,6,136.06,0.0
7287,1110,51,7,50.01,0.1
7288,1110,5,5,160.91,0.0
7289,1113,32,10,115.53,0.0
7290,1250,38,4,13.28,0.0
7291,1643,2,9,166.46,0.1
7292,1643,52,3,18.99,0.0
7293,1643,28,3,52.42,0.05
7294,1643,13,10,71.06,0.0
7295,1643,39,8,158.99,0.0
7296,1823,8,1,339.2,0.0
7297,1823,3,2,120.38,0.0
7298,1823,6,10,24.02,0.0
7299,1823,7,5,33.03,0.0
7300,1900,1,5,46.02,0.0
7301,1900,12,4,385.04,0.15
7302,1900,27,8,212.44,0.0
7303,1900,40,2,56.04,0.0
7304,1900,17,10,51.12,0.1
7305,1909,6,9,24.02,0.0
7306,2271,7,5,33.03,0.05
7307,2271,53,10,43.35,0.05
7308,2271,2,10,166.46,0.0
7309,2271,37,6,136.06,0.0
7310,2283,15,1,118.8,0.1
7311,2283,25,10,103.21,0.05
7312,2283,37,8,136.06,0.05
7313,2283,43,7,60.31,0.0
7314,2337,12,10,385.04,0.0
7315,2337,44,2,196.45,0.05
7316,2337,3,4,120.38,0.0
7317,2337,30,7,75.84,0.0
7318,2943,15,3,118.8,0.15
7319,2943,4,9,27.29,0.0
7320,2943,52,10,18.99,0.05
7321,3236,29,5,103.01,0.0
7322,3236,59,10,31.68,0.0
7323,3236,31,6,308.58,0.0
7324,3236,24,8,8.02,0.15
7325,3236,40,3,56.04,0.0
7326,3673,30,2,75.84,0.0
7327,3673,8,6,339.2,0.15
7328,3673,20,10,151.48,0.15
7329,3673,7,8,33.03,0.05
7330,3717,41,7,136.4,0.0
7331,3717,1,7,46.02,0.1
7332,3797,22,9,39.07,0.05
7333,3797,36,9,307.21,0.15
7334,3797,56,9,394.93,0.15
7335,3797,27,1,212.44,0.0
7336,3797,60,6,126.12,0.1
7337,3851,31,6,308.58,0.0
7338,3851,33,8,10.06,0.05
7339,3851,56,5,394.93,0.1
7340,3851,54,4,15.53,0.0
7341,3851,55,5,54.78,0.05
7342,3947,57,1,48.65,0.05
7343,3947,11,4,61.17,0.05
7344,3947,10,7,165.6,0.05
7345,2053,43,6,60.31,0.05
7346,2053,39,5,158.99,0.05
7347,2053,48,9,61.29,0.0
7348,2053,29,7,103.01,0.15
7349,2490,40,10,56.04,0.0
7350,2490,41,8,136.4,0.0
7351,2490,48,6,61.29,0.0
7352,2490,23,4,42.49,0.15
7353,2672,55,5,54.78,0.05
7354,2672,56,1,394.93,0.0
7355,2672,46,3,21.46,0.15
7356,3370,2,4,166.46,0.0
7357,3370,29,3,103.01,0.05
7358,3370,39,1,158.99,0.15
7359,3612,47,9,271.83,0.0
7360,3612,40,6,56.04,0.05
7361,3612,57,10,48.65,0.0
7362,3612,17,1,51.12,0.0
7363,3612,16,6,18.33,0.05
7364,3629,36,8,307.21,0.0
7365,3629,34,6,195.39,0.0
7366,3629,15,4,118.8,0.1
7367,3843,47,6,271.83,0.1
7368,3843,60,10,126.12,0.05
7369,3872,12,10,385.04,0.15
7370,3872,8,7,339.2,0.0
7371,3938,25,9,103.21,0.0
7372,3938,3,5,120.38,0.15
7373,3938,52,8,18.99,0.0
7374,3938,15,4,118.8,0.05
7375,3938,4,2,27.29,0.0
7376,404,1,7,46.02,0.15
7377,404,14,5,3.36,0.0
7378,404,54,6,15.53,0.0
7379,872,3,3,120.38,0.15
7380,1764,24,4,8.02,0.1
7381,1764,56,8,394.93,0.1
7382,1764,41,7,136.4,0.1
7383,1764,14,5,3.36,0.0
7384,2367,30,7,75.84,0.0
7385,2367,18,7,257.31,0.15
7386,2367,56,1,394.93,0.05
7387,2367,16,3,18.33,0.0
7388,2707,13,10,71.06,0.1
7389,2707,31,2,308.58,0.0
7390,2707,22,3,39.07,0.1
7391,2707,51,10,50.01,0.0
7392,3474,53,1,43.35,0.0
7393,3474,57,1,48.65,0.0
7394,3474,12,8,385.04,0.15
7395,965,3,9,120.38,0.05
7396,965,8,10,339.2,0.15
7397,965,21,7,71.68,0.0
7398,965,20,5,151.48,0.1
7399,1206,57,8,48.65,0.05
7400,1206,37,8,136.06,0.15
7401,1206,13,4,71.06,0.1
7402,1206,16,7,18.33,0.0
7403,1206,6,5,24.02,0.0
7404,1223,57,8,48.65,0.0
7405,1223,56,6,394.93,0.15
7406,1807,46,9,21.46,0.05
7407,1807,38,6,13.28,0.0
7408,1807,2,3,166.46,0.0
7409,3120,3,8,120.38,0.0
7410,3120,2,7,166.46,0.15
7411,3120,56,8,394.93,0.1
7412,3120,22,8,39.07,0.05
7413,3122,31,9,308.58,0.0
7414,3204,11,3,61.17,0.1
7415,3245,57,7,48.65,0.15
7416,3245,60,4,126.12,0.0
7417,105,8,4,339.2,0.0
7418,105,32,5,115.53,0.05
7419,105,24,10,8.02,0.1
7420,105,34,2,195.39,0.0
7421,105,45,4,68.24,0.15
7422,223,32,9,115.53,0.05
7423,223,29,6,103.01,0.0
7424,765,50,8,171.97,0.0
7425,765,38,1,13.28,0.0
7426,765,41,6,136.4,0.05
7427,765,8,7,339.2,0.0
7428,765,18,8,257.31,0.0
7429,848,30,4,75.84,0.1
7430,984,44,5,196.45,0.15
7431,984,29,5,103.01,0.1
7432,984,33,1,10.06,0.0
7433,984,15,9,118.8,0.0
7434,984,54,8,15.53,0.0
7435,1365,28,5,52.42,0.0
7436,1365,45,1,68.24,0.15
7437,1384,57,10,48.65,0.0
7438,1384,9,3,270.93,0.05
7439,1384,33,10,10.06,0.0
7440,2516,13,8,71.06,0.0
7441,440,56,4,394.93,0.1
7442,440,51,7,50.01,0.15
7443,440,52,4,18.99,0.0
7444,440,48,7,61.29,0.0
7445,440,32,9,115.53,0.15
7446,565,48,9,61.29,0.1
7447,565,54,5,15.53,0.0
7448,565,18,9,257.31,0.0
7449,694,43,6,60.31,0.1
7450,694,48,4,61.29,0.1
7451,694,2,3,166.46,0.0
7452,694,41,8,136.4,0.0
7453,694,41,7,136.4,0.0
7454,1014,55,6,54.78,0.15
7455,1092,28,10,52.42,0.1
7456,1092,50,2,171.97,0.0
7457,1448,11,1,61.17,0.0
7458,1448,58,10,104.43,0.0
7459,1448,39,10,158.99,0.15
7460,2189,25,4,103.21,0.0
7461,2189,2,3,166.46,0.1
7462,2189,59,6,31.68,0.0
7463,2189,55,6,54.78,0.05
7464,2975,1,1,46.02,0.0
7465,2975,29,10,103.01,0.1
7466,2975,8,5,339.2,0.0
7467,3081,52,8,18.99,0.0
7468,132,60,1,126.12,0.0
7469,132,8,10,339.2,0.0
7470,464,14,9,3.36,0.0
7471,464,59,1,31.68,0.0
7472,464,2,3,166.46,0.0
7473,779,6,9,24.02,0.15
7474,779,9,1,270.93,0.15
7475,909,60,3,126.12,0.1
7476,909,52,5,18.99,0.0
7477,909,34,1,195.39,0.0
7478,909,37,1,136.06,0.0
7479,1519,20,5,151.48,0.1
7480,1519,46,4,21.46,0.05
7481,1519,59,6,31.68,0.1
7482,2664,49,10,3.15,0.05
7483,2664,29,10,103.01,0.0
7484,2664,52,3,18.99,0.1
7485,2664,18,6,257.31,0.15
7486,3388,16,2,18.33,0.1
7487,3388,24,9,8.02,0.0
7488,3388,11,3,61.17,0.05
7489,3984,49,3,3.15,0.1
7490,3984,28,3,52.42,0.0
7491,287,23,9,42.49,0.0
7492,287,22,6,39.07,0.0
7493,287,24,8,8.02,0.15
7494,287,44,9,196.45,0.05
7495,287,51,2,50.01,0.1
7496,1538,58,10,104.43,0.0
7497,1538,3,1,120.38,0.0
7498,1538,60,2,126.12,0.1
7499,2045,28,10,52.42,0.15
7500,2045,22,5,39.07,0.0
7501,2045,48,8,61.29,0.1
7502,2045,25,6,103.21,0.0
7503,2045,1,5,46.02,0.15
7504,2431,36,10,307.21,0.0
7505,2431,48,6,61.29,0.0
7506,2431,48,9,61.29,0.0
7507,2431,37,5,136.06,0.0
7508,2431,19,5,7.35,0.05
7509,2693,16,1,18.33,0.0
7510,3160,60,10,126.12,0.05
7511,3160,60,6,126.12,0.0
7512,3160,51,10,50.01,0.0
7513,3160,45,6,68.24,0.0
7514,3625,33,2,10.06,0.1
7515,3625,55,9,54.78,0.0
7516,3625,49,3,3.15,0.15
7517,3731,29,6,103.01,0.05
7518,3731,20,8,151.48,0.05
7519,554,60,5,126.12,0.05
7520,554,24,3,8.02,0.1
7521,554,24,2,8.02,0.0
7522,554,9,9,270.93,0.0
7523,1079,10,10,165.6,0.0
7524,1079,52,8,18.99,0.0
7525,1079,39,10,158.99,0.05
7526,1079,3,8,120.38,0.0
7527,1272,46,6,21.46,0.0
7528,1286,39,9,158.99,0.0
7529,1286,54,10,15.53,0.0
7530,1286,45,7,68.24,0.15
7531,1567,58,2,104.43,0.0
7532,1567,28,3,52.42,0.05
7533,1567,13,10,71.06,0.15
7534,1567,22,8,39.07,0.05
7535,2566,10,6,165.6,0.0
7536,2775,15,1,118.8,0.0
7537,2775,60,8,126.12,0.0
7538,2775,28,5,52.42,0.05
7539,2775,40,1,56.04,0.15
7540,2775,25,2,103.21,0.0
7541,247,59,8,31.68,0.0
7542,247,10,8,165.6,0.15
7543,456,24,2,8.02,0.0
7544,456,19,2,7.35,0.0
7545,456,45,4,68.24,0.15
7546,456,18,8,257.31,0.0
7547,805,4,5,27.29,0.0
7548,1131,22,4,39.07,0.1
7549,1131,51,6,50.01,0.0
7550,1131,23,6,42.49,0.1
7551,1417,60,3,126.12,0.05
7552,1417,8,9,339.2,0.05
7553,1417,43,4,60.31,0.0
7554,1597,51,8,50.01,0.15
7555,1597,45,7,68.24,0.05
7556,1597,33,9,10.06,0.0
7557,1670,23,5,42.49,0.0
7558,1670,52,10,18.99,0.15
7559,1670,6,9,24.02,0.0
7560,1670,27,1,212.44,0.15
7561,1670,19,2,7.35,0.0
7562,1811,6,6,24.02,0.0
7563,1811,44,9,196.45,0.05
